Time[s],u[ft/s],v[ft/s],w[ft/s],p[rad/s],q[rad/s],r[rad/s],x[ft],y[ft],z[ft],e0[rad],ex[rad],ey[rad],ez[rad]
  3.935000000000e+00, -1.960909901637e-15,  0.000000000000e+00,  9.455630553927e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.179967824597e-15,  0.000000000000e+00, -1.786554617247e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.940000000000e+00, -1.966838132819e-15,  0.000000000000e+00,  9.462032958594e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.189787191382e-15,  0.000000000000e+00, -1.786081675605e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.945000000000e+00, -1.972774280372e-15,  0.000000000000e+00,  9.468422435149e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.199636219119e-15,  0.000000000000e+00, -1.785608414166e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.950000000000e+00, -1.978718333833e-15,  0.000000000000e+00,  9.474799000682e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.209514947362e-15,  0.000000000000e+00, -1.785134833577e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.955000000000e+00, -1.984670282727e-15,  0.000000000000e+00,  9.481162672298e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.219423415616e-15,  0.000000000000e+00, -1.784660934481e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.960000000000e+00, -1.990630116571e-15,  0.000000000000e+00,  9.487513467119e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.229361663331e-15,  0.000000000000e+00, -1.784186717524e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.965000000000e+00, -1.996597824872e-15,  0.000000000000e+00,  9.493851402283e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.239329729906e-15,  0.000000000000e+00, -1.783712183349e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.970000000000e+00, -2.002573397126e-15,  0.000000000000e+00,  9.500176494946e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.249327654687e-15,  0.000000000000e+00, -1.783237332598e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.975000000000e+00, -2.008556822819e-15,  0.000000000000e+00,  9.506488762278e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.259355476966e-15,  0.000000000000e+00, -1.782762165913e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.980000000000e+00, -2.014548091428e-15,  0.000000000000e+00,  9.512788221466e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.269413235986e-15,  0.000000000000e+00, -1.782286683935e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.985000000000e+00, -2.020547192421e-15,  0.000000000000e+00,  9.519074889712e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.279500970935e-15,  0.000000000000e+00, -1.781810887304e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.990000000000e+00, -2.026554115256e-15,  0.000000000000e+00,  9.525348784232e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.289618720947e-15,  0.000000000000e+00, -1.781334776659e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  3.995000000000e+00, -2.032568849381e-15,  0.000000000000e+00,  9.531609922261e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.299766525106e-15,  0.000000000000e+00, -1.780858352638e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.000000000000e+00, -2.038591384237e-15,  0.000000000000e+00,  9.537858321044e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.309944422442e-15,  0.000000000000e+00, -1.780381615879e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.005000000000e+00, -2.044621709254e-15,  0.000000000000e+00,  9.544093997844e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.320152451932e-15,  0.000000000000e+00, -1.779904567018e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.010000000000e+00, -2.050659813853e-15,  0.000000000000e+00,  9.550316969938e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.330390652500e-15,  0.000000000000e+00, -1.779427206691e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.015000000000e+00, -2.056705687449e-15,  0.000000000000e+00,  9.556527254615e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.340659063019e-15,  0.000000000000e+00, -1.778949535533e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.020000000000e+00, -2.062759319445e-15,  0.000000000000e+00,  9.562724869182e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.350957722306e-15,  0.000000000000e+00, -1.778471554177e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.025000000000e+00, -2.068820699238e-15,  0.000000000000e+00,  9.568909830956e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.361286669126e-15,  0.000000000000e+00, -1.777993263257e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.030000000000e+00, -2.074889816215e-15,  0.000000000000e+00,  9.575082157270e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.371645942193e-15,  0.000000000000e+00, -1.777514663404e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.035000000000e+00, -2.080966659756e-15,  0.000000000000e+00,  9.581241865468e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.382035580166e-15,  0.000000000000e+00, -1.777035755251e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.040000000000e+00, -2.087051219233e-15,  0.000000000000e+00,  9.587388972911e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.392455621651e-15,  0.000000000000e+00, -1.776556539428e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.045000000000e+00, -2.093143484008e-15,  0.000000000000e+00,  9.593523496969e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.402906105200e-15,  0.000000000000e+00, -1.776077016564e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.050000000000e+00, -2.099243443439e-15,  0.000000000000e+00,  9.599645455026e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.413387069315e-15,  0.000000000000e+00, -1.775597187287e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.055000000000e+00, -2.105351086872e-15,  0.000000000000e+00,  9.605754864481e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.423898552441e-15,  0.000000000000e+00, -1.775117052227e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.060000000000e+00, -2.111466403649e-15,  0.000000000000e+00,  9.611851742741e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.434440592973e-15,  0.000000000000e+00, -1.774636612010e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.065000000000e+00, -2.117589383102e-15,  0.000000000000e+00,  9.617936107230e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.445013229249e-15,  0.000000000000e+00, -1.774155867262e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.070000000000e+00, -2.123720014557e-15,  0.000000000000e+00,  9.624007975379e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.455616499557e-15,  0.000000000000e+00, -1.773674818607e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.075000000000e+00, -2.129858287334e-15,  0.000000000000e+00,  9.630067364634e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.466250442130e-15,  0.000000000000e+00, -1.773193466672e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.080000000000e+00, -2.136004190742e-15,  0.000000000000e+00,  9.636114292451e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.476915095148e-15,  0.000000000000e+00, -1.772711812079e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.085000000000e+00, -2.142157714088e-15,  0.000000000000e+00,  9.642148776300e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.487610496738e-15,  0.000000000000e+00, -1.772229855450e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.090000000000e+00, -2.148318846669e-15,  0.000000000000e+00,  9.648170833657e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.498336684971e-15,  0.000000000000e+00, -1.771747597408e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.095000000000e+00, -2.154487577776e-15,  0.000000000000e+00,  9.654180482015e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.509093697868e-15,  0.000000000000e+00, -1.771265038574e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.100000000000e+00, -2.160663896693e-15,  0.000000000000e+00,  9.660177738872e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.519881573395e-15,  0.000000000000e+00, -1.770782179566e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.105000000000e+00, -2.166847792699e-15,  0.000000000000e+00,  9.666162621740e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.530700349464e-15,  0.000000000000e+00, -1.770299021006e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.110000000000e+00, -2.173039255066e-15,  0.000000000000e+00,  9.672135148142e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.541550063933e-15,  0.000000000000e+00, -1.769815563510e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.115000000000e+00, -2.179238273059e-15,  0.000000000000e+00,  9.678095335607e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.552430754607e-15,  0.000000000000e+00, -1.769331807697e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.120000000000e+00, -2.185444835937e-15,  0.000000000000e+00,  9.684043201678e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.563342459238e-15,  0.000000000000e+00, -1.768847754182e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.125000000000e+00, -2.191658932956e-15,  0.000000000000e+00,  9.689978763907e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.574285215523e-15,  0.000000000000e+00, -1.768363403582e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.130000000000e+00, -2.197880553361e-15,  0.000000000000e+00,  9.695902039852e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.585259061107e-15,  0.000000000000e+00, -1.767878756510e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.135000000000e+00, -2.204109686396e-15,  0.000000000000e+00,  9.701813047086e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.596264033578e-15,  0.000000000000e+00, -1.767393813582e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.140000000000e+00, -2.210346321297e-15,  0.000000000000e+00,  9.707711803186e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.607300170474e-15,  0.000000000000e+00, -1.766908575410e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.145000000000e+00, -2.216590447295e-15,  0.000000000000e+00,  9.713598325741e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.618367509276e-15,  0.000000000000e+00, -1.766423042606e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.150000000000e+00, -2.222842053615e-15,  0.000000000000e+00,  9.719472632348e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.629466087414e-15,  0.000000000000e+00, -1.765937215781e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.155000000000e+00, -2.229101129479e-15,  0.000000000000e+00,  9.725334740611e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.640595942262e-15,  0.000000000000e+00, -1.765451095546e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.160000000000e+00, -2.235367664101e-15,  0.000000000000e+00,  9.731184668145e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.651757111140e-15,  0.000000000000e+00, -1.764964682510e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.165000000000e+00, -2.241641646692e-15,  0.000000000000e+00,  9.737022432572e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.662949631316e-15,  0.000000000000e+00, -1.764477977282e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.170000000000e+00, -2.247923066457e-15,  0.000000000000e+00,  9.742848051521e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.674173540002e-15,  0.000000000000e+00, -1.763990980469e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.175000000000e+00, -2.254211912597e-15,  0.000000000000e+00,  9.748661542630e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.685428874358e-15,  0.000000000000e+00, -1.763503692679e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.180000000000e+00, -2.260508174309e-15,  0.000000000000e+00,  9.754462923544e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.696715671487e-15,  0.000000000000e+00, -1.763016114517e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.185000000000e+00, -2.266811840783e-15,  0.000000000000e+00,  9.760252211916e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.708033968442e-15,  0.000000000000e+00, -1.762528246588e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.190000000000e+00, -2.273122901207e-15,  0.000000000000e+00,  9.766029425405e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.719383802219e-15,  0.000000000000e+00, -1.762040089497e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.195000000000e+00, -2.279441344763e-15,  0.000000000000e+00,  9.771794581678e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.730765209759e-15,  0.000000000000e+00, -1.761551643846e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.200000000000e+00, -2.285767160631e-15,  0.000000000000e+00,  9.777547698410e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.742178227953e-15,  0.000000000000e+00, -1.761062910239e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.205000000000e+00, -2.292100337984e-15,  0.000000000000e+00,  9.783288793280e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.753622893635e-15,  0.000000000000e+00, -1.760573889277e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.210000000000e+00, -2.298440865994e-15,  0.000000000000e+00,  9.789017883975e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.765099243584e-15,  0.000000000000e+00, -1.760084581560e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.215000000000e+00, -2.304788733827e-15,  0.000000000000e+00,  9.794734988188e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.776607314528e-15,  0.000000000000e+00, -1.759594987688e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.220000000000e+00, -2.311143930646e-15,  0.000000000000e+00,  9.800440123619e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.788147143138e-15,  0.000000000000e+00, -1.759105108261e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.225000000000e+00, -2.317506445610e-15,  0.000000000000e+00,  9.806133307972e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.799718766031e-15,  0.000000000000e+00, -1.758614943875e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.230000000000e+00, -2.323876267876e-15,  0.000000000000e+00,  9.811814558959e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.811322219772e-15,  0.000000000000e+00, -1.758124495129e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.235000000000e+00, -2.330253386595e-15,  0.000000000000e+00,  9.817483894295e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.822957540871e-15,  0.000000000000e+00, -1.757633762618e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.240000000000e+00, -2.336637790918e-15,  0.000000000000e+00,  9.823141331704e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.834624765781e-15,  0.000000000000e+00, -1.757142746938e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.245000000000e+00, -2.343029469989e-15,  0.000000000000e+00,  9.828786888910e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.846323930904e-15,  0.000000000000e+00, -1.756651448683e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
  4.250000000000e+00, -2.349428412952e-15,  0.000000000000e+00,  9.834420583648e+01,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00, -2.858055072587e-15,  0.000000000000e+00, -1.756159868446e+03,  1.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00,  0.000000000000e+00
